 ;select;bubble;Aversion1;Aversion2;insert;binaryInsert;count;radix;merge;quick;heap;shellCiura;shell;
18;9.4684e+06;1.3764e+07;1.38877e+07;1.12943e+07;3.3018e+06;1.4165e+06;199600;427200;5.5359e+06;1.42255e+08;626000;494200;506100
19;8.2949e+06;1.24483e+07;1.81095e+07;1.22608e+07;2.9752e+06;1.2185e+06;158000;193200;5.2777e+06;1.55306e+08;524100;424100;444700
20;9.9425e+06;1.50263e+07;1.78165e+07;1.46272e+07;4.0347e+06;1.4697e+06;160000;203700;5.2673e+06;1.74407e+08;618300;445700;414300
21;1.00763e+07;1.59965e+07;1.86088e+07;1.82665e+07;4.5139e+06;1.5831e+06;184400;268300;6.0921e+06;1.89573e+08;679500;538800;675800
22;1.46439e+07;2.3658e+07;1.97124e+07;1.67437e+07;4.2759e+06;1.7255e+06;178600;237300;6.1392e+06;2.14916e+08;761900;737100;590600
23;1.55873e+07;2.41184e+07;2.30031e+07;1.94755e+07;4.3671e+06;2.1234e+06;194800;243900;7.3498e+06;3.05871e+08;714300;575800;594200
24;1.5629e+07;2.31812e+07;2.23608e+07;2.16618e+07;5.5115e+06;2.4649e+06;292500;243300;6.7618e+06;2.445e+08;837200;763500;618500
25;1.76399e+07;2.69082e+07;2.36568e+07;2.08183e+07;4.892e+06;1.9775e+06;255000;433900;6.9803e+06;2.66793e+08;809100;801900;640200
26;1.92424e+07;2.80843e+07;2.80287e+07;2.30899e+07;5.2727e+06;1.9895e+06;166000;258200;6.8957e+06;2.77122e+08;847700;713300;790400
27;1.95367e+07;2.85319e+07;2.70191e+07;2.61411e+07;6.2721e+06;2.406e+06;250700;282400;1.02088e+07;3.10918e+08;878700;712400;762900
28;1.81158e+07;3.17654e+07;3.10447e+07;2.79771e+07;6.7045e+06;3.0946e+06;225600;309400;7.0939e+06;3.32404e+08;921200;740900;695200
29;2.1981e+07;3.71528e+07;3.41244e+07;3.01536e+07;7.5435e+06;2.6953e+06;214900;263400;9.5695e+06;3.41369e+08;1.0941e+06;826100;811900
30;2.48442e+07;3.46878e+07;3.6558e+07;3.28319e+07;7.9484e+06;3.0576e+06;241800;330000;8.3074e+06;3.60546e+08;853100;696100;670300
31;2.43328e+07;3.72536e+07;4.15013e+07;3.87165e+07;1.07638e+07;4.4543e+06;217000;290100;8.1793e+06;3.89008e+08;892900;730200;872300
32;2.7652e+07;3.83624e+07;3.69723e+07;4.24529e+07;8.5966e+06;3.1806e+06;197400;282900;8.3445e+06;4.2538e+08;1.325e+06;1.2993e+06;1.2953e+06
33;3.53617e+07;4.22951e+07;3.87333e+07;4.62006e+07;1.08171e+07;3.9748e+06;421600;426700;8.6113e+06;5.56121e+08;1.247e+06;959000;1.0149e+06
34;7.21314e+07;5.90099e+07;4.83936e+07;5.42655e+07;1.45202e+07;6.828e+06;499600;1.6049e+06;1.75885e+07;5.15766e+08;1.0374e+06;863000;880100
35;3.7471e+07;4.44157e+07;4.14769e+07;4.44972e+07;1.07125e+07;3.5254e+06;199800;313500;8.7866e+06;4.92724e+08;1.3201e+06;1.4066e+06;1.0667e+06
36;4.45811e+07;5.18089e+07;4.68206e+07;4.36065e+07;1.30587e+07;4.791e+06;338800;434100;9.7066e+06;5.39801e+08;1.3994e+06;1.0389e+06;1.2098e+06
37;4.30785e+07;5.72998e+07;5.52986e+07;5.97702e+07;1.97144e+07;4.6396e+06;235700;339100;1.14656e+07;5.46349e+08;1.3187e+06;924300;914800
38;4.59756e+07;5.34057e+07;5.38574e+07;4.97819e+07;1.33292e+07;4.7792e+06;436500;407900;1.04344e+07;5.82298e+08;1.3834e+06;964800;1.0505e+06
39;4.42522e+07;5.62804e+07;5.75313e+07;5.19508e+07;1.42683e+07;5.1424e+06;231500;386800;9.4191e+06;5.94768e+08;1.2826e+06;998000;1.0826e+06
40;4.27334e+07;6.00767e+07;5.87144e+07;6.12618e+07;1.54576e+07;5.3481e+06;222100;359500;1.0864e+07;6.11357e+08;1.6343e+06;1.5966e+06;1.1496e+06
41;4.61855e+07;6.16124e+07;5.9042e+07;5.84052e+07;1.30311e+07;4.7791e+06;229000;360500;1.20885e+07;6.58684e+08;1.4294e+06;1.0182e+06;1.4305e+06

1;71900;73200;82600;94100;72800;31700;84200;39500;313500;519400;20900;14700;12300
2;203700;361800;298600;295900;302200;120400;97400;44200;450500;1.2219e+06;30400;19400;17500
3;277100;1.1378e+06;721600;750900;696300;263000;98300;68900;857500;2.8509e+06;56200;30300;28900
4;508500;1.4414e+06;1.3377e+06;1.247e+06;1.1654e+06;451100;161400;66200;1.0409e+06;4.5423e+06;88000;49800;41300
5;1.0939e+06;2.2115e+06;2.3673e+06;2.0131e+06;1.9259e+06;727900;104300;74900;1.2045e+06;5.6469e+06;121800;60500;67900
6;1.3087e+06;6.4219e+06;6.2158e+06;3.9294e+06;2.7805e+06;1.0946e+06;108700;83600;1.5378e+06;7.4031e+06;134600;72700;72800
7;1.4717e+06;3.7164e+06;3.7585e+06;3.7518e+06;3.8876e+06;1.3515e+06;119300;102200;2.3025e+06;1.29204e+07;155600;78000;82400
8;2.2021e+06;5.1809e+06;6.0884e+06;5.4367e+06;5.7213e+06;2.412e+06;148200;250800;2.494e+06;1.55168e+07;207300;108700;106900
9;3.7235e+06;9.2866e+06;6.7532e+06;9.557e+06;7.9678e+06;2.7485e+06;125500;121600;2.3541e+06;1.67819e+07;222600;103500;114800
10;3.2202e+06;7.764e+06;1.08342e+07;1.13052e+07;9.5569e+06;3.9874e+06;314000;259200;4.5135e+06;2.27249e+07;329500;130400;141000
11;4.9156e+06;9.6766e+06;1.33895e+07;1.25295e+07;9.4902e+06;3.3155e+06;128200;145000;3.101e+06;2.48468e+07;365800;238100;189900
12;7.1847e+06;1.37961e+07;1.65974e+07;1.16778e+07;1.12075e+07;3.854e+06;127800;130300;3.3523e+06;3.12945e+07;293300;146700;161400
13;5.3376e+06;1.52424e+07;1.73246e+07;1.32641e+07;1.39829e+07;4.8183e+06;135400;139300;3.2544e+06;3.32508e+07;372800;170800;189300
14;6.2705e+06;1.57384e+07;2.06987e+07;1.80784e+07;1.97548e+07;6.3719e+06;164600;166700;4.0166e+06;4.42635e+07;484600;233600;179900
15;8.5217e+06;2.29003e+07;2.35031e+07;2.4236e+07;2.30325e+07;6.359e+06;137600;160600;4.0434e+06;5.66965e+07;402600;198200;208200
16;1.02345e+07;4.21382e+07;2.50338e+07;2.01512e+07;2.14823e+07;6.5821e+06;147800;181200;4.1038e+06;4.99956e+07;380300;185900;207800
17;8.9166e+06;2.38699e+07;2.55592e+07;2.24104e+07;2.06756e+07;7.0244e+06;154400;318000;5.3388e+06;5.3599e+07;501400;243200;257000
18;1.11663e+07;2.70258e+07;3.01793e+07;2.71118e+07;2.43628e+07;8.313e+06;164200;195800;5.1677e+06;5.9465e+07;543000;277800;267800
19;1.22128e+07;3.3964e+07;2.95228e+07;2.69822e+07;2.67722e+07;9.6287e+06;160300;249100;5.0148e+06;6.40093e+07;532000;236700;234600
20;1.09729e+07;3.08605e+07;3.06741e+07;2.81564e+07;2.81097e+07;9.6229e+06;188400;220000;5.2976e+06;7.29342e+07;973900;426900;541200
21;1.42301e+07;3.59706e+07;3.60936e+07;3.35176e+07;3.45077e+07;1.22214e+07;150900;195700;4.4904e+06;8.29369e+07;522000;235300;240900
22;1.45607e+07;3.96493e+07;3.61875e+07;4.03513e+07;3.79567e+07;1.22722e+07;180600;244200;5.6597e+06;8.22151e+07;581800;290700;332900
23;1.636e+07;4.04368e+07;4.28318e+07;4.98268e+07;4.22023e+07;1.72378e+07;181800;254300;6.8227e+06;1.02179e+08;783900;574300;398700
24;1.78717e+07;4.88572e+07;4.26747e+07;4.85937e+07;5.88809e+07;1.39982e+07;182200;226700;6.7111e+06;9.78069e+07;647000;382200;363700
25;1.84757e+07;4.98705e+07;5.2343e+07;5.16885e+07;5.02456e+07;1.67088e+07;177700;246900;6.2725e+06;1.1075e+08;619700;294000;358300
26;1.96565e+07;5.41773e+07;5.07335e+07;5.49098e+07;5.26865e+07;1.90268e+07;188700;276000;7.7476e+06;1.17445e+08;693500;346700;445200
27;3.38876e+07;5.75451e+07;5.89163e+07;5.82145e+07;5.58184e+07;2.03684e+07;160000;231700;6.2869e+06;1.21028e+08;816800;439200;482400
28;2.41709e+07;6.05103e+07;5.91577e+07;6.02532e+07;5.73913e+07;2.47189e+07;234000;303600;7.9669e+06;1.27277e+08;908100;440600;432800
29;2.70598e+07;6.63739e+07;6.21129e+07;6.36448e+07;6.31947e+07;2.35369e+07;340400;434300;7.5591e+06;1.44075e+08;971200;427300;421000
30;3.25521e+07;7.13983e+07;6.504e+07;6.74433e+07;7.27335e+07;2.35938e+07;225300;295500;7.4475e+06;1.46196e+08;849600;477100;412500
31;3.18755e+07;7.88123e+07;8.91504e+07;8.42722e+07;7.06481e+07;2.4275e+07;178700;265900;6.8545e+06;1.57142e+08;884800;424300;389000
32;3.12073e+07;8.11761e+07;8.51513e+07;8.07828e+07;7.07219e+07;2.37959e+07;180900;279100;7.327e+06;1.73406e+08;1.5108e+06;696800;524700
33;4.22035e+07;9.2069e+07;9.04727e+07;8.22524e+07;7.81588e+07;2.94821e+07;237100;360500;8.8607e+06;1.67594e+08;840400;403700;380400
34;3.51249e+07;8.58767e+07;8.96604e+07;8.85991e+07;8.30711e+07;2.70967e+07;187900;322600;7.889e+06;1.7446e+08;911800;437100;425100
35;4.12101e+07;9.01114e+07;9.76264e+07;9.28692e+07;8.59822e+07;2.89341e+07;208600;343200;7.9801e+06;1.82260e+08;970900;527900;486600
36;4.0104e+07;1.01812e+08;1.36952e+08;1.0875e+08;1.09517e+08;3.25493e+07;232300;340900;8.9887e+06;1.94993e+08;876600;476000;440000
37;4.48394e+07;1.03193e+08;1.00303e+08;9.77041e+07;9.57277e+07;3.279e+07;228700;423200;8.4206e+06;2.01034e+08;943200;478000;490400
38;4.76592e+07;1.01287e+08;1.07167e+08;1.03551e+08;1.19921e+08;3.70101e+07;245100;333400;1.29872e+07;2.29949e+08;1.0295e+06;547000;571000
39;4.51896e+07;1.10673e+08;1.12851e+08;1.10958e+08;1.22602e+08;3.51648e+07;405200;416900;9.344e+06;2.43766e+08;1.1054e+06;562800;499400
40;5.21058e+07;1.1471e+08;1.29555e+08;1.17005e+08;1.12896e+08;3.90919e+07;209400;322900;8.7274e+06;2.32227e+08;1.2718e+06;522100;505400
41;6.24376e+07;1.19898e+08;1.22312e+08;1.20537e+08;1.16876e+08;3.99489e+07;253800;436900;9.1045e+06;2.38744e+08;1.0002e+06;497100;464500




 ;select;bubble;Aversion1;Aversion2;insert;binaryInsert;count;radix;merge;quick;heap;shellCiura;shell;
1;4136;7387;7775;7637;4068;4101;878;7314;1754;3198;3596;2048;1695
2;15772;28205;29258;28678;14137;12297;1728;10514;3980;11648;8486;4496;3878
3;34896;63283;65490;64044;31661;25011;2578;13714;6372;25828;13612;7179;6472
4;61543;110345;114000;111794;52657;39898;3428;16914;8898;45936;20059;9874;9071
5;95671;171903;176320;172396;81521;59320;4278;20114;11420;70928;25325;12689;10779
6;137321;252109;263613;262772;125519;87569;5128;23314;14152;100966;32287;15504;14990

1;4198;7691;8365;8085;4600;4466;16347;7314;1746;2800;4296;2423;2075
2;15970;30721;33300;32603;18540;14877;17222;10514;3994;9821;10221;5676;5083
3;35294;69143;74875;73497;41916;30900;18141;13714;6398;21606;17008;9539;8827
4;62102;121441;131353;129036;72075;50969;19276;16914;8984;37154;23726;12709;12736
5;96354;189323;205490;203891;112006;76735;20126;20114;11572;58282;31245;17194;15979
6;138222;271969;294638;291665;160274;107383;20976;23314;14326;83244;38723;21019;21175

1;4078;5407;3298;1866;603;2149;16358;7314;1632;7694;4753;1878;1530
2;15663;22801;19976;19491;4680;6947;17221;10514;3824;30394;11174;4521;4453
3;34753;51299;50651;47332;10689;13139;18138;13714;6246;68094;18056;7979;7327
4;61333;91789;94613;92935;20184;21479;19273;16914;8832;120794;25420;11534;10906
5;95424;143495;148111;140738;31807;31147;20126;20114;11202;188494;32906;15354;13259
6;137007;204557;206516;197008;42303;40370;20986;23314;13876;271194;40999;18284;17700

1;4694;10047;11370;11222;8723;6813;16757;7314;1606;3926;3789;2228;1760
2;18105;40093;45240;44942;34941;24226;17907;10514;3620;15291;9220;4981;4333
3;40236;90139;101610;101162;78659;51855;18845;13714;5782;34216;15076;7939;7572
4;71032;160181;180475;179877;139870;89649;19695;16914;8048;60150;21305;10809;10326
5;110407;250211;281825;281077;218560;137433;20545;20114;10246;93464;27985;14384;13659
6;158505;360249;405685;404787;314764;195488;21395;23314;12772;133936;35046;17209;17645


1;15772;28205;29258;28678;14137;12297;1728;10514;3980;11648;8486;4496;3878
2;61543;110345;114000;111794;52657;39898;3428;16914;8898;45936;20059;9874;9071
3;137321;252109;263613;262772;125519;87569;5128;23314;14152;100966;32287;15504;14990
4;243096;445409;461513;454042;218569;147083;6828;29714;19682;176312;44769;21593;20634
5;378863;690153;720743;716121;331646;218260;8528;36114;25204;270480;58451;27708;24762
6;544656;994605;1.03948e+06;1.03691e+06;479212;309377;10228;42514;31178;389920;71789;33838;34133
7;740443;1.35361e+06;1.41677e+06;1.41428e+06;652251;415203;11928;48914;37220;530000;86556;40148;39110
8;966204;1.77909e+06;1.86238e+06;1.86013e+06;871609;547699;13628;55314;43218;694428;100548;46492;47102
9;1.22198e+06;2.27454e+06;2.381e+06;2.37704e+06;1.14343e+06;710203;15328;61714;49170;874774;113464;53607;53363
10;1.50775e+06;2.78978e+06;2.91799e+06;2.91517e+06;1.37988e+06;852539;17028;68114;55200;1.07997e+06;128460;60197;57500
11;1.82352e+06;3.37677e+06;3.51452e+06;3.49578e+06;1.67188e+06;1.02683e+06;18728;74514;61626;1.30352e+06;143056;67297;69111
12;2.16931e+06;4.02900e+06;4.21127e+06;4.19868e+06;2.00806e+06;1.22649e+06;20428;80914;68088;1.54934e+06;158799;73987;77566
13;2.54509e+06;4.74845e+06;4.95726e+06;4.93765e+06;2.39187e+06;1.45347e+06;22128;87314;74620;1.82197e+06;173988;81092;83381
14;2.95085e+06;5.537e+06;5.79312e+06;5.78696e+06;2.8266e+06;1.70952e+06;23828;93714;81172;2.10515e+06;189218;87732;88498
15;3.38666e+06;6.36773e+06;6.66160e+06;6.65272e+06;3.26515e+06;1.96783e+06;25528;100114;87514;2.41647e+06;204760;94522;93829
16;3.85241e+06;7.24263e+06;7.57842e+06;7.57393e+06;3.71101e+06;2.23036e+06;27228;106514;94224;2.75751e+06;219935;101807;107380
17;4.34819e+06;8.15606e+06;8.52540e+06;8.51544e+06;4.15428e+06;2.49144e+06;28928;112914;100708;3.12144e+06;232737;108617;107702
18;4.87395e+06;9.10688e+06;9.50846e+06;9.48528e+06;4.593e+06;2.74998e+06;30628;119314;107076;3.50926e+06;249077;115872;117336
19;5.42976e+06;1.01648e+07;1.0627e+07;1.06217e+07;5.14917e+06;3.07566e+06;32328;125714;113678;3.89967e+06;263563;123177;118879
20;6.01555e+06;1.12702e+07;1.17786e+07;1.17634e+07;5.71836e+06;3.40881e+06;34028;132114;120172;4.31538e+06;279911;129942;128288
21;6.6313e+06;1.2397e+07;1.29532e+07;1.29338e+07;6.25506e+06;3.72353e+06;35728;138514;126898;4.75658e+06;296744;137127;144749
22;7.27709e+06;1.36168e+07;1.4224e+07;1.42039e+07;6.88441e+06;4.09126e+06;37428;144914;133974;5.22562e+06;312124;144717;153589
23;7.95287e+06;1.48626e+07;1.55334e+07;1.55214e+07;7.48937e+06;4.44518e+06;39128;151314;140832;5.73594e+06;331390;152262;156452
24;8.65866e+06;1.61543e+07;1.68764e+07;1.68582e+07;8.10455e+06;4.80486e+06;40828;157714;147850;6.25156e+06;347291;159947;171979
25;9.39444e+06;1.75302e+07;1.83072e+07;1.82826e+07;8.7972e+06;5.20886e+06;42528;164114;154808;6.7671e+06;363754;166867;174920
26;1.01602e+07;1.89872e+07;1.98334e+07;1.98201e+07;9.5617e+06;5.65401e+06;44228;170514;161810;7.31139e+06;380918;173997;181004
27;1.0956e+07;2.04962e+07;2.14258e+07;2.14182e+07;1.03472e+07;6.11119e+06;45928;176914;168746;7.85487e+06;396635;181332;188495
28;1.17818e+07;2.20529e+07;2.30364e+07;2.30199e+07;1.11463e+07;6.57613e+06;47628;183314;175694;8.44141e+06;414722;188952;196306
29;1.26376e+07;2.36772e+07;2.47299e+07;2.47061e+07;1.19936e+07;7.06857e+06;49328;189714;182746;9.04551e+06;428881;196357;200006
30;1.35234e+07;2.52663e+07;2.63958e+07;2.63801e+07;1.27093e+07;7.48593e+06;51028;196114;189472;9.6871e+06;445747;203902;208092
31;1.44392e+07;2.69166e+07;2.81156e+07;2.80894e+07;1.34621e+07;7.92448e+06;52728;202514;196522;1.03651e+07;461908;211472;212640
32;1.53849e+07;2.87484e+07;3.00085e+07;2.99703e+07;1.44624e+07;8.50453e+06;54428;208914;203666;1.10385e+07;478731;219387;236458
33;1.63607e+07;3.05331e+07;3.18838e+07;3.18615e+07;1.53106e+07;8.99765e+06;56128;215314;210662;1.1741e+07;494699;226542;229396
34;1.73665e+07;3.24282e+07;3.38704e+07;3.38529e+07;1.62818e+07;9.56106e+06;57828;221714;217690;1.24407e+07;512334;233977;238715
35;1.84023e+07;3.42933e+07;3.57945e+07;3.57034e+07;1.71304e+07;1.00545e+07;59528;228114;224666;1.3183e+07;529757;241737;240397
36;1.9468e+07;3.63327e+07;3.79385e+07;3.79005e+07;1.8214e+07;1.06822e+07;61228;234514;231596;1.39215e+07;543475;249167;254809
37;2.05638e+07;3.84047e+07;4.01294e+07;4.0119e+07;1.92849e+07;1.13027e+07;62928;240914;238578;1.46901e+07;558818;256707;255472
38;2.16896e+07;4.05737e+07;4.23746e+07;4.23373e+07;2.04555e+07;1.198e+07;64628;247314;245526;1.54819e+07;575526;263837;263937
